barangay_id,municipality_id,barangay_name
24527,935,Bairan
24530,935,Cabulihan
24528,935,Don Espiridion Villegas
24529,935,Guba
24531,935,Macapso
24534,935,Maglahos
24532,935,Malangsa
24533,935,Molobolo
24535,935,Pinocawan
24536,935,Poblacion
24537,935,Puan
24538,935,Tabon
24539,935,Tagbino
24540,935,Ulay
24541,936,Basac
24542,936,Calango
24543,936,Lotuban
24544,936,Malongcay Diot
24545,936,Maluay
24546,936,Mayabon
24547,936,Nabago
24549,936,Najandig
24548,936,Nasig-id
24550,936,Poblacion
24551,937,Balolong
24552,937,Bino-ongan
24553,937,Bitaug
24554,937,Bolot
24555,937,Camogao
24556,937,Cangmangki
24557,937,Libo
24558,937,Lomangcapan
24559,937,Lotloton
24560,937,Manan-ao
24561,937,Olave
24562,937,Parian
24563,937,Poblacion
24564,937,Tulapos
24565,938,Bagacay
24566,938,Balolang
24567,938,Basac
24568,938,Bintangan
24569,938,Bontod
24570,938,Cabulihan
24571,938,Calunasan
24572,938,Candigum
24573,938,Cang-allas
24574,938,Cang-apa
24575,938,Cangbagsa
24576,938,Cangmalalag
24577,938,Canlambo
24578,938,Canlasog
24579,938,Catamboan
24580,938,Helen
24581,938,Nonoc
24582,938,North Poblacion
24584,938,Ponong
24585,938,Sabang
24586,938,Sandugan
24583,938,South Poblacion
24587,938,Taculing
24588,939,Campalanas
24589,939,Cangclaran
24590,939,Cangomantong
24591,939,Capalasanan
24592,939,Catamboan (Pob.)
24593,939,Gabayan
24594,939,Kimba
24595,939,Kinamandagan
24596,939,Lower Cabangcalan
24597,939,Nagerong
24598,939,Po-o
24599,939,Simacolong
24600,939,Tagmanocan
24601,939,Talayong
24602,939,Tigbawan (Pob.)
24603,939,Tignao
24604,939,Upper Cabangcalan
24605,939,Ytaya
24606,940,Bogo
24607,940,Bonga
24608,940,Cabal-asan
24609,940,Calunasan
24610,940,Candaping A
24611,940,Candaping B
24612,940,Cantaroc A
24613,940,Cantaroc B
24614,940,Cantugbas
24615,940,Lico-an
24616,940,Lilo-an
24618,940,Logucan
24617,940,Looc
24619,940,Minalulan
24620,940,Nabutay
24621,940,Olang
24622,940,Pisong A
24623,940,Pisong B
24624,940,Poblacion Norte
24625,940,Poblacion Sur
24626,940,Saguing
24627,940,Sawang
24628,941,Canasagan
24629,941,Candura
24630,941,Cangmunag
24631,941,Cansayang
24632,941,Catulayan
24633,941,Lala-o
24634,941,Maite
24635,941,Napo
24636,941,Paliton
24637,941,Poblacion
24638,941,Solangon
24639,941,Tag-ibo
24640,941,Tambisan
24641,941,Timbaon
24642,941,Tubod
24643,942,Banban
24644,942,Bolos
24645,942,Caipilan
24646,942,Caitican
24647,942,Calalinan
24649,942,Canal
24650,942,Candanay Norte
24651,942,Candanay Sur
24652,942,Cang-adieng
24653,942,Cang-agong
24654,942,Cang-alwang
24655,942,Cang-asa
24648,942,Cang-atuyom
24656,942,Cang-inte
24657,942,Cang-isad
24658,942,Canghunoghunog
24659,942,Cangmatnog
24660,942,Cangmohao
24661,942,Cantabon
24662,942,Caticugan
24663,942,Dumanhog
24664,942,Ibabao
24665,942,Lambojon
24666,942,Luyang
24667,942,Luzong
24668,942,Olo
24669,942,Pangi
24670,942,Panlautan
24671,942,Pasihagon
24672,942,Pili
24673,942,Poblacion
24674,942,Polangyuta
24675,942,Ponong
24676,942,Sabang
24677,942,San Antonio
24678,942,Songculan
24679,942,Tacdog
24680,942,Tacloban
24681,942,Tambisan
24682,942,Tebjong
24683,942,Tinago
24684,942,Tongo
24685,943,Aguinaldo
24686,943,Balud (Pob.)
24687,943,Bato
24688,943,Beri
24689,943,Bigo
24690,943,Buenavista
24691,943,Cagsalay
24692,943,Campacion
24693,943,Carapdapan
24694,943,Casidman
24695,943,Catumsan
24696,943,Central (Pob.)
24697,943,Concepcion
24698,943,Garden (Pob.)
24699,943,Inayawan
24700,943,Macarthur
24701,943,Rawis (Pob.)
24702,943,Tangbo
24703,943,Tawagan
24704,943,Tebalawon
24705,944,Bacjao
24709,944,Barangay Poblacion I
24710,944,Barangay Poblacion II
24711,944,Barangay Poblacion III
24712,944,Barangay Poblacion IV
24713,944,Barangay Poblacion V
24714,944,Barangay Poblacion VI
24706,944,Cag-olango
24707,944,Cansumangcay
24708,944,Guinmaayohan
24717,944,Maybunga
24715,944,San Miguel
24716,944,Santa Rosa
24718,945,Balogo
24719,945,Bangon
24720,945,Cabay
24721,945,Caisawan
24722,945,Cantubi
24723,945,General Malvar
24724,945,Guinpoliran
24725,945,Julag
24726,945,Magsaysay
24727,945,Maramag
24728,945,Poblacion I
24729,945,Poblacion II
24730,945,Poblacion III
24731,945,Poblacion IV
24732,945,Poblacion V
24733,946,Alang-alang
24734,946,Amantacop
24735,946,Ando
24736,946,Balacdas
24737,946,Balud
24738,946,Banuyo
24739,946,Baras
24740,946,Bato
24741,946,Bayobay
24742,946,Benowangan
24743,946,Bugas
24744,946,Cabalagnan
24745,946,Cabong
24746,946,Cagbonga
24747,946,Calico-an
24748,946,Calingatngan
24752,946,Camada
24749,946,Campesao
24750,946,Can-abong
24751,946,Can-aga
24753,946,Canjaway
24754,946,Canlaray
24755,946,Canyopay
24756,946,Divinubo
24757,946,Hebacong
24758,946,Hindang
24759,946,Lalawigan
24760,946,Libuton
24761,946,Locso-on
24762,946,Maybacong
24763,946,Maypangdan
24764,946,Pepelitan
24765,946,Pinanag-an
24775,946,Punta Maria
24767,946,Purok A (Pob.)
24768,946,Purok B (Pob.)
24769,946,Purok C (Pob.)
24766,946,Purok D1 (Pob.)
24770,946,Purok D2 (Pob.)
24771,946,Purok E (Pob.)
24772,946,Purok F (Pob.)
24773,946,Purok G (Pob.)
24774,946,Purok H (Pob.)
24776,946,Sabang North
24777,946,Sabang South
24778,946,San Andres
24779,946,San Gabriel
24780,946,San Gregorio
24781,946,San Jose
24782,946,San Mateo
24783,946,San Pablo
24784,946,San Saturnino
24785,946,Santa Fe
24786,946,Siha
24788,946,Sohutan
24787,946,Songco
24789,946,Suribao
24790,946,Surok
24791,946,Taboc
24792,946,Tabunan
24793,946,Tamoso
24794,947,Balagon
24809,947,Barangay 1 Poblacion
24810,947,Barangay 10 Poblacion
24811,947,Barangay 2 Poblacion
24812,947,Barangay 3 Poblacion
24813,947,Barangay 4 Poblacion
24814,947,Barangay 5 Poblacion
24815,947,Barangay 6 Poblacion
24816,947,Barangay 7 Poblacion
24817,947,Barangay 8 Poblacion
24818,947,Barangay 9 Poblacion
24795,947,Baruk
24796,947,Boco
24797,947,Caghalong
24798,947,Camantang
24799,947,Can-ilay
24800,947,Cansangaya
24801,947,Canteros
24802,947,Carolina
24803,947,Guibuangan
24804,947,Jepaco
24805,947,Mabuhay
24806,947,Malogo
24807,947,Obong
24808,947,Pandol
24821,947,Rawis
24819,947,Salvacion
24820,947,Solong
24822,948,Aroganga
24841,948,Barangay 1 (Pob.)
24842,948,Barangay 10 (Pob.)
24843,948,Barangay 11 (Pob.)
24844,948,Barangay 12 (Pob.)
24845,948,Barangay 13 (Pob.)
24846,948,Barangay 14 (Pob.)
24847,948,Barangay 15 (Pob.)
24848,948,Barangay 2 (Pob.)
24849,948,Barangay 3 (Pob.)
24850,948,Barangay 4 (Pob.)
24851,948,Barangay 5 (Pob.)
24852,948,Barangay 6 (Pob.)
24853,948,Barangay 7 (Pob.)
24854,948,Barangay 8 (Pob.)
24855,948,Barangay 9 (Pob.)
24865,948,Bonghon
24824,948,Buenavista
24825,948,Cabago-an
24826,948,Caglao-an
24827,948,Cagtabon
24828,948,Dampigan
24829,948,Dapdap
24830,948,Del Pilar
24831,948,Denigpian
24832,948,Gap-ang
24835,948,Hilabaan
24836,948,Hinolaso
24833,948,Japitan
24834,948,Jicontol
24837,948,Libertad
24823,948,Magongbong
24838,948,Magsaysay
24866,948,Malaintos
24839,948,Malobago
24840,948,Osmeña
24856,948,Rizal
24857,948,San Isidro
24858,948,San Pascual
24859,948,San Roque
24860,948,San Vicente
24861,948,Santa Cruz
24862,948,Santo Niño
24863,948,Tanauan
24867,948,Tikling
24864,948,Villahermosa
24895,949,Aguinaldo
24868,949,Alang-alang
24869,949,Binalay
24870,949,Calutan
24871,949,Camcuevas
24872,949,Domrog
24885,949,Laurel
24873,949,Limbujan
24894,949,Macapagal
24874,949,Magsaysay
24875,949,Osmeña
24876,949,Pingan
24877,949,Poblacion Barangay 1
24878,949,Poblacion Barangay 2
24879,949,Poblacion Barangay 3
24880,949,Poblacion Barangay 4
24881,949,Poblacion Barangay 5
24882,949,Poblacion Barangay 6
24883,949,Poblacion Barangay 7
24884,949,Poblacion Barangay 8
24896,949,Quezon
24887,949,Quirino
24886,949,Roxas
24888,949,San Isidro
24889,949,San Roque
24890,949,Santa Cruz
24891,949,Santa Fe
24897,949,Tandang Sora
24892,949,Tugop
24893,949,Vigan
24898,950,Barangay 1 (Pob.)
24899,950,Barangay 2 (Pob.)
24900,950,Barangay 3 (Pob.)
24901,950,Barangay 4 (Pob.)
24902,950,Barangay 5 (Pob.)
24903,950,Barangay 6 (Pob.)
24904,950,Barangay 7 (Pob.)
24914,950,Barangay 8 (Pob.)
24905,950,Biga
24906,950,Coticot
24907,950,Gigoso
24908,950,Huknan
24909,950,Parina
24910,950,Paya
24911,950,President Roxas
24915,950,San Isidro
24912,950,San Miguel
24913,950,Santa Cruz
24916,951,Alingarog
24917,951,Bagua
24918,951,Banaag
24919,951,Banahao
24920,951,Baras
24921,951,Barbo
24922,951,Bitaugan
24924,951,Bucao
24925,951,Buenavista
24923,951,Bungtod
24926,951,Cagdara-o
24927,951,Cagusu-an
24928,951,Camparang
24929,951,Campoyong
24969,951,Canawayon
24930,951,Cantahay
24931,951,Casuguran
24932,951,Cogon
24933,951,Culasi
24970,951,Dalaragan
24936,951,Gahoy
24937,951,Habag
24971,951,Hagna
24938,951,Hamorawon
24972,951,Hollywood
24939,951,Inapulangan
24941,951,Lupok (Pob.)
24942,951,Mayana
24943,951,Ngolos
24944,951,Pagbabangnan
24945,951,Pagnamitan
24946,951,Poblacion Ward 1
24934,951,Poblacion Ward 10
24948,951,Poblacion Ward 11
24949,951,Poblacion Ward 12
24947,951,Poblacion Ward 2
24950,951,Poblacion Ward 3
24951,951,Poblacion Ward 4
24940,951,Poblacion Ward 4-A
24952,951,Poblacion Ward 5
24953,951,Poblacion Ward 6
24954,951,Poblacion Ward 7
24955,951,Poblacion Ward 8
24956,951,Poblacion Ward 9
24935,951,Poblacion Ward 9-A
24957,951,Salug
24958,951,San Antonio
24959,951,San Jose
24973,951,San Juan
24960,951,San Pedro
24974,951,Santo Niño
24961,951,Sapao
24962,951,Sulangan
24963,951,Suluan
24964,951,Surok
24975,951,Tagporo
24965,951,Taytay
24966,951,Timala
24967,951,Trinidad
24968,951,Victory Island
24983,952,Barangay 1 (Pob.)
24984,952,Barangay 2 (Pob.)
24985,952,Barangay 3 (Pob.)
24986,952,Barangay 4 (Pob.)
24976,952,Batang
24977,952,Cacatmonan
24979,952,Canciledes
24980,952,Carmen
24978,952,Garawon
24981,952,Nagaja
24982,952,Padang
24987,952,San Isidro
24988,952,San Miguel
24989,953,Agsaman
24995,953,Barangay 1 (Pob.)
24996,953,Barangay 2 (Pob.)
24997,953,Barangay 3 (Pob.)
24998,953,Barangay 4 (Pob.)
24990,953,Cagmanaba
24991,953,Dorillo
24992,953,Jewaran
24993,953,Mabuhay
24994,953,Magsaysay
24999,953,Recare
25000,953,Roxas
25001,953,San Roque
25006,954,Barangay Poblacion 1
25015,954,Barangay Poblacion 10
25007,954,Barangay Poblacion 2
25008,954,Barangay Poblacion 3
25009,954,Barangay Poblacion 4
25010,954,Barangay Poblacion 5
25011,954,Barangay Poblacion 6
25012,954,Barangay Poblacion 7
25013,954,Barangay Poblacion 8
25014,954,Barangay Poblacion 9
25002,954,Betaog
25003,954,Bolusao
25004,954,Guinob-an
25005,954,Maslog
25016,954,San Isidro
25017,954,Taguite
25018,955,Antipolo
25019,955,Babanikhon
25020,955,Bacayawan
25033,955,Barangay 1 (Pob.)
25042,955,Barangay 10 (Pob.)
25043,955,Barangay 11 (Pob.)
25044,955,Barangay 12 (Pob.)
25034,955,Barangay 2 (Pob.)
25035,955,Barangay 3 (Pob.)
25036,955,Barangay 4 (Pob.)
25037,955,Barangay 5 (Pob.)
25038,955,Barangay 6 (Pob.)
25039,955,Barangay 7 (Pob.)
25040,955,Barangay 8 (Pob.)
25041,955,Barangay 9 (Pob.)
25021,955,Barobo
25022,955,Burak
25023,955,Can-ato
25024,955,Candoros
25025,955,Canliwag
25026,955,Cantomco
25027,955,Hugpa
25028,955,Maca-anga
25029,955,Magtino
25030,955,Mina-anod
25031,955,Naubay
25032,955,Piliw
25045,955,San Jose
25046,955,San Miguel
25047,955,San Roque
25048,955,So-ong
25049,955,Tabok
25050,955,Waso
25056,956,Barangay 1 (Pob.)
25057,956,Barangay 2 (Pob.)
25051,956,Bulawan
25052,956,Carayacay
25053,956,Libertad
25054,956,Malobago
25055,956,Maputi
25058,956,San Miguel
25059,956,San Roque
25060,956,Tangbo
25061,956,Taytay
25062,956,Tugas
25074,957,Barangay Poblacion 1
25075,957,Barangay Poblacion 2
25076,957,Barangay Poblacion 3
25077,957,Barangay Poblacion 4
25078,957,Barangay Poblacion 5
25079,957,Barangay Poblacion 6
25080,957,Barangay Poblacion 7
25063,957,Camada
25064,957,Campakerit
25065,957,Canloterio
25066,957,Del Pilar
25067,957,Guindalitan
25068,957,Lapgap
25069,957,Malobago
25070,957,Maybocog
25071,957,Maytigbao
25072,957,Omawas
25073,957,Patag
25081,957,San Gabriel
25082,957,Tagaslian
25083,958,Anuron
25084,958,Banuyo
25090,958,Barangay 1 Poblacion
25091,958,Barangay 2 Poblacion
25092,958,Barangay 3 Poblacion
25096,958,Barangay 4 Poblacion
25085,958,Bobon
25086,958,Busay
25087,958,Buyayawon
25088,958,Cabunga-an
25089,958,Cambante
25095,958,Palamrag
25097,958,Port Kennedy
25093,958,San Jose
25098,958,San Roque
25094,958,Sung-an
25099,959,Agsam
25139,959,Alang-alang
25100,959,Bagacay
25101,959,Balingasag
25102,959,Balocawe (Pob.)
25103,959,Bantayan
25104,959,Batang
25105,959,Bato
25106,959,Binalayan
25107,959,Buntay
25108,959,Burak
25109,959,Butnga (Pob.)
25110,959,Cadian
25111,959,Cagdine
25112,959,Cagpile
25113,959,Cagtoog
25114,959,Camanga (Pob.)
25115,959,Dalid
25116,959,Dao
25117,959,Factoria
25118,959,Gamot
25119,959,Iwayan
25120,959,Japay
25121,959,Kalaw
25122,959,Mabuhay
25123,959,Malingon
25124,959,Minap-os
25125,959,Nadacpan
25126,959,Naga
25127,959,Pangudtan
25128,959,Paypayon (Pob.)
25129,959,Riverside (Pob.)
25130,959,Rizal
25131,959,Sabang
25132,959,San Eduardo
25140,959,San Roque (Pob.)
25133,959,Santa Monica
25134,959,Saugan
25135,959,Saurong
25136,959,Tawagan (Pob.)
25137,959,Tiguib (Pob.)
25138,959,Trinidad
25162,960,Alang-alang
25141,960,Anislag
25142,960,Bagte
25143,960,Barangay No. 1 (Pob.)
25144,960,Barangay No. 2 (Pob.)
25145,960,Barangay No. 3 (Pob.)
25146,960,Barangay No. 4 (Pob.)
25147,960,Barangay No. 5 (Pob.)
25163,960,Barangay No. 6 (Pob.)
25164,960,Barangay No. 7 (Pob.)
25148,960,Buenavista
25149,960,Caculangan
25150,960,Cagdaja
25151,960,Cambilla
25152,960,Cantenio
25153,960,Naga
25154,960,Paco
25161,960,Palactad
25155,960,Rizal
25165,960,San Isidro
25156,960,San Pedro
25157,960,San Vicente
25158,960,Santa Cruz
25159,960,Santa Margarita
25160,960,Santo Niño
25166,961,Abejao
25167,961,Alog
25168,961,Asgad
25169,961,Bagtong
25170,961,Balud
25171,961,Barangay 1 (Pob.)
25181,961,Barangay 10 (Pob.)
25182,961,Barangay 11 (Pob.)
25183,961,Barangay 12 (Pob.)
25172,961,Barangay 13 (Pob.)
25173,961,Barangay 2 (Pob.)
25174,961,Barangay 3 (Pob.)
25175,961,Barangay 4 (Pob.)
25176,961,Barangay 5 (Pob.)
25177,961,Barangay 6 (Pob.)
25178,961,Barangay 7 (Pob.)
25179,961,Barangay 8 (Pob.)
25180,961,Barangay 9 (Pob.)
25184,961,Buabua
25185,961,Burak
25186,961,Butig
25187,961,Cagaut
25188,961,Camanga
25189,961,Cantomoja
25190,961,Carapdapan
25191,961,Caridad
25192,961,Casili-on
25193,961,Iberan
25194,961,Jagnaya
25195,961,Lusod
25196,961,Malbog
25197,961,Maliwaliw
25198,961,Matarinao
25199,961,Naparaan
25205,961,Palanas
25201,961,San Roque
25202,961,Santa Cruz
25200,961,Seguinon
25203,961,Tacla-on
25204,961,Tagbacan
25206,961,Talangdawan
25213,962,Barangay No. 1 Poblacion
25214,962,Barangay No. 2 Poblacion
25215,962,Barangay No. 3 Poblacion
25216,962,Barangay No. 4 Poblacion
25217,962,Barangay No. 5 Poblacion
25218,962,Barangay No. 6 Poblacion
25207,962,Bunacan
25208,962,Campidhan
25209,962,Casoroy
25210,962,Libas
25222,962,Lunang
25211,962,Nena
25212,962,Pagbabangnan
25219,962,Putong
25220,962,San Isidro
25221,962,San Miguel
25223,963,Alugan
25224,963,Bahay
25225,963,Bangon
25232,963,Barangay No. 1 (Pob.)
25233,963,Barangay No. 2 (Pob.)
25234,963,Barangay No. 3 (Pob.)
25235,963,Barangay No. 4 (Pob.)
25236,963,Barangay No. 5 (Pob.)
25226,963,Baras
25227,963,Binogawan
25228,963,Cajagwayan
25229,963,Japunan
25230,963,Natividad
25231,963,Pangpang
25237,963,Santa Cruz
25238,963,Tabo
25239,963,Tan-awan
25240,964,A-et
25257,964,Abucay (Pob.)
25241,964,Baybay (Pob.)
25243,964,Del Remedio
25242,964,Kandalakit
25244,964,Loyola Heights (Pob.)
25245,964,Mabini
25246,964,Maglipay (Pob.)
25247,964,Maramara (Pob.)
25248,964,Riverside (Pob.)
25249,964,San Francisco
25250,964,San Isidro
25251,964,San Juan
25252,964,San Mateo
25253,964,San Vicente
25254,964,Santo Niño
25255,964,Santo Tomas
25256,964,Tabi (Pob.)
25258,965,Batiawan
25259,965,Beto
25260,965,Binaloan
25261,965,Bongdo
25262,965,Dacul
25263,965,Danao
25264,965,Del Remedios
25265,965,Gayam
25266,965,Lomatud
25267,965,Mabuhay
25268,965,Malinao
25269,965,Mantang
25270,965,Nato
25271,965,Pangabutan
25272,965,Poblacion Barangay 1
25273,965,Poblacion Barangay 2
25274,965,Poblacion Barangay 3
25275,965,Poblacion Barangay 4
25276,965,Poblacion Barangay 5
25277,965,Poblacion Barangay 6
25278,965,Polangi
25279,965,San Luis
25280,965,San Pablo
25281,965,San Rafael
25282,966,Alangilan
25283,966,Anibongan
25285,966,Bagacay
25286,966,Bahay
25287,966,Balinsasayao
25288,966,Balocawe
25289,966,Balocawehay
25290,966,Barayong
25291,966,Bayabas
25292,966,Bito (Pob.)
25284,966,Buaya
25293,966,Buenavista
25294,966,Bulak
25295,966,Bunga
25296,966,Buntay (Pob.)
25297,966,Burubud-an
25303,966,Cadac-an
25298,966,Cagbolo
25300,966,Can-aporong
25299,966,Can-uguib (Pob.)
25301,966,Canmarating
25302,966,Capilian
25304,966,Combis
25305,966,Dingle
25306,966,Guintagbucan (Pob.)
25307,966,Hampipila
25308,966,Katipunan
25309,966,Kikilo
25310,966,Laray
25311,966,Lawa-an
25312,966,Libertad
25313,966,Loyonsawang (Pob.)
25315,966,Mag-atubang
25314,966,Mahagna
25316,966,Mahayahay
25317,966,Maitum
25318,966,Malaguicay
25319,966,Matagnao
25320,966,Nalibunan (Pob.)
25321,966,Nebga
25338,966,New Taligue
25322,966,Odiongan
25339,966,Old Taligue
25323,966,Pagsang-an
25324,966,Paguite
25325,966,Parasanon
25326,966,Picas Sur
25327,966,Pilar
25328,966,Pinamanagan
25329,966,Salvacion
25330,966,San Francisco
25331,966,San Isidro
25332,966,San Roque
25333,966,Santa Fe (Pob.)
25334,966,Santa Lucia (Pob.)
25335,966,Santo Niño (Pob.)
25336,966,Tabigue
25337,966,Tadoc
25340,966,Tib-o
25341,966,Tinalian
25342,966,Tinocolan
25343,966,Tuy-a
25344,966,Victory (Pob.)
25345,967,Aslum
25346,967,Astorga
25347,967,Bato
25348,967,Binongto-an
25349,967,Binotong
25392,967,Blumentritt (Pob.)
25350,967,Bobonon
25351,967,Borseth
25352,967,Buenavista
25353,967,Bugho
25354,967,Buri
25355,967,Cabadsan
25356,967,Calaasan
25357,967,Cambahanon
25358,967,Cambolao
25359,967,Canvertudes
25360,967,Capiz
25361,967,Cavite
25362,967,Cogon
25363,967,Dapdap
25364,967,Divisoria
25365,967,Ekiran
25366,967,Hinapolan
25393,967,Holy Child I (Pob.)
25394,967,Holy Child II (Pob.)
25367,967,Hubang
25368,967,Hupit
25369,967,Langit
25370,967,Lingayon
25371,967,Lourdes
25372,967,Lukay
25373,967,Magsaysay
25395,967,Milagrosa (Pob.)
25374,967,Mudboron
25375,967,P. Barrantes
25376,967,Peñalosa
25377,967,Pepita
25398,967,Salvacion
25378,967,Salvacion Poblacion
25379,967,San Antonio
25396,967,San Antonio Pob.
25380,967,San Diego
25381,967,San Francisco East
25382,967,San Francisco West
25383,967,San Isidro
25384,967,San Pedro
25397,967,San Roque (Pob.)
25385,967,San Vicente
25386,967,Santiago
25387,967,Santo Niño (Pob.)
25388,967,Santol
25389,967,Tabangohay
25390,967,Tombo
25391,967,Veteranos
25399,968,Antipolo
25400,968,Balugo
25401,968,Benolho
25402,968,Cambalading
25403,968,Damula-an
25404,968,Doña Maria
25405,968,Mahayag
25406,968,Mahayahay
25407,968,Poblacion
25408,968,Salvacion
25409,968,San Pedro
25410,968,Seguinon
25411,968,Sherwood
25412,968,Tabgas
25413,968,Talisayan
25414,968,Tinag-an
25432,969,Bacong
25433,969,Bagong Silang
25415,969,Biasong
25416,969,Gov. E. Jaro
25437,969,Guintigui-an
25434,969,Lukay
25418,969,Magcasuang
25417,969,Malibago
25438,969,Naga-asan
25427,969,Pagsulhugon
25419,969,Planza
25420,969,Poblacion District I
25421,969,Poblacion District II
25422,969,Poblacion District III
25423,969,Poblacion District IV
25424,969,Rizal I
25435,969,Rizal II
25436,969,San Agustin
25439,969,San Isidro
25425,969,San Ricardo
25426,969,Sangputan
25428,969,Taguite
25429,969,Uban
25430,969,Victory
25431,969,Villa Magsaysay
25440,970,Abango
25441,970,Amahit
25442,970,Balire
25443,970,Balud
25444,970,Bukid
25445,970,Bulod
25446,970,Busay
25473,970,Cabarasan
25447,970,Cabolo-an
25448,970,Calingcaguing
25449,970,Can-isak
25450,970,Canomantag
25474,970,Cuta
25475,970,Domogdog
25451,970,Duka
25452,970,Guindaohan
25453,970,Hiagsam
25454,970,Hilaba
25455,970,Hinugayan
25456,970,Ibag
25457,970,Minuhang
25458,970,Minuswang
25459,970,Pikas
25460,970,Pitogo
25461,970,Poblacion Dist. I
25462,970,Poblacion Dist. II
25463,970,Poblacion Dist. III
25464,970,Poblacion Dist. IV
25465,970,Poblacion Dist. V
25466,970,Poblacion Dist. VI
25467,970,Pongso
25468,970,Roosevelt
25469,970,San Isidro
25476,970,San Roque
25470,970,Santa Rosa
25471,970,Santarin
25472,970,Tutug-an
25477,971,Alegria
25478,971,Alejos
25479,971,Amagos
25480,971,Anahawan
25481,971,Bago
25482,971,Bagong Bayan District (Pob.)
25483,971,Buli
25484,971,Cebuana
25485,971,Daan Lungsod
25486,971,Dawahon
25488,971,Dolho
25489,971,Domagocdoc
25490,971,Guerrero District (Pob.)
25487,971,Himamaa
25506,971,Imelda
25491,971,Iniguihan District (Pob.)
25498,971,Kalanggaman District (Pob.)
25492,971,Katipunan
25493,971,Liberty
25494,971,Mabini
25507,971,Marcelo
25495,971,Naga
25496,971,Osmeña
25497,971,Plaridel
25499,971,Ponong
25508,971,Rivilla
25500,971,San Agustin
25501,971,Santo Niño
25502,971,Tabunok
25503,971,Tagaytay
25504,971,Tinago District (Pob.)
25505,971,Tugas
25509,972,Altavista
25510,972,Ambacan
25511,972,Amguhan
25512,972,Ampihanon
25513,972,Balao
25514,972,Banahao
25515,972,Biasong
25516,972,Bidlinan
25517,972,Bitanhuan
25518,972,Bubon
25519,972,Buenavista
25520,972,Bunga
25521,972,Butigan
25540,972,Candadam
25523,972,Caridad
25594,972,Ciabo
25598,972,Cogon
25524,972,Ga-as
25525,972,Gabas
25526,972,Gakat
25527,972,Guadalupe
25528,972,Gubang
25529,972,Hibunawan
25530,972,Higuloan
25531,972,Hilapnitan
25532,972,Hipusngo
25533,972,Igang
25534,972,Imelda
25535,972,Jaena
25536,972,Kabalasan
25522,972,Kabatuan
25537,972,Kabungaan
25538,972,Kagumay
25539,972,Kambonggan
25541,972,Kan-ipa
25542,972,Kansungka
25543,972,Kantagnos
25544,972,Kilim
25545,972,Lintaon
25546,972,Maganhan
25547,972,Mahayahay
25548,972,Mailhi
25549,972,Maitum
25550,972,Makinhas
25551,972,Mapgap
25552,972,Marcos
25553,972,Maslug
25554,972,Matam-is
25555,972,Maybog
25556,972,Maypatag
25599,972,Monte Verde
25557,972,Monterico
25558,972,Palhi
25559,972,Pangasungan
25560,972,Pansagan
25561,972,Patag
25562,972,Plaridel
25597,972,Poblacion Zone 1
25571,972,Poblacion Zone 10
25572,972,Poblacion Zone 11
25573,972,Poblacion Zone 12
25574,972,Poblacion Zone 13
25575,972,Poblacion Zone 14
25576,972,Poblacion Zone 15
25577,972,Poblacion Zone 16
25578,972,Poblacion Zone 17
25579,972,Poblacion Zone 18
25580,972,Poblacion Zone 19
25563,972,Poblacion Zone 2
25581,972,Poblacion Zone 20
25582,972,Poblacion Zone 21
25583,972,Poblacion Zone 22
25584,972,Poblacion Zone 23
25564,972,Poblacion Zone 3
25565,972,Poblacion Zone 4
25566,972,Poblacion Zone 5
25567,972,Poblacion Zone 6
25568,972,Poblacion Zone 7
25569,972,Poblacion Zone 8
25570,972,Poblacion Zone 9
25585,972,Pomponan
25586,972,Punta
25587,972,Sabang
25588,972,San Agustin
25589,972,San Isidro
25590,972,San Juan
25591,972,Santa Cruz
25592,972,Santo Rosario
25593,972,Sapa
25600,972,Villa Mag-aso
25595,972,Villa Solidaridad
25596,972,Zacarito
25601,973,Abuyogon
25602,973,Anonang
25603,973,Arado
25604,973,Balao
25605,973,Balatson
25606,973,Balorinay
25607,973,Bobon
25608,973,Buenavista
25609,973,Buri
25610,973,Caanislagan
25611,973,Cadahunan
25612,973,Cagangon
25613,973,Cali
25614,973,Calsadahay
25615,973,Candag-on
25616,973,Cansiboy
25617,973,Catagbacan
25673,973,Damulo-an
25674,973,Dina-ayan
25627,973,Dumalag
25629,973,Esperanza
25675,973,Gamay
25630,973,Gitablan
25631,973,Hapunan
25632,973,Hibonawan
25633,973,Hugpa East
25634,973,Hugpa West
25628,973,Ilihan
25672,973,Kagbana
25635,973,Kalao
25676,973,Kalipayan
25636,973,Kaparasanan
25637,973,Laguiwan
25638,973,Libas
25639,973,Limburan
25640,973,Logsongan
25641,973,Maabab
25642,973,Maghubas
25643,973,Mahagnao
25644,973,Malabca
25645,973,Malaguinabot
25646,973,Malaihao
25647,973,Matin-ao
25648,973,Moguing
25649,973,Paghudlan
25650,973,Paitan
25651,973,Pangdan
25652,973,Patag
25653,973,Patong
25654,973,Pawa
25618,973,Poblacion District I
25619,973,Poblacion District II
25620,973,Poblacion District III
25621,973,Poblacion District IV
25626,973,Poblacion District IX
25622,973,Poblacion District V
25623,973,Poblacion District VI
25624,973,Poblacion District VII
25625,973,Poblacion District VIII
25655,973,Roxas
25656,973,Sambel
25657,973,San Esteban
25658,973,San Fernando
25659,973,San Jose East
25660,973,San Jose West
25661,973,San Pablo
